route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M86+,OH_A7-Saturday,OH_A7-Saturday-044400_SBS86_302,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-047400_SBS86_302,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-049800_SBS86_302,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-053600_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-036500_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-039000_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-043200_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-046200_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-048800_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-051600_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-055400_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-058600_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-039600_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-042500_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-045600_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-048600_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-051800_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-054600_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-057900_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-061300_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-040800_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-043800_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-046800_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-049600_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-052800_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-055600_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-058800_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-062100_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-065800_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-069400_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-073100_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-076700_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-054500_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-057600_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-061300_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-064700_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-068000_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-071600_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-074900_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-078500_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-056200_SBS86_309,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-059500_SBS86_309,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-062800_SBS86_309,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-066300_SBS86_309,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-060400_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-063500_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-067100_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-070700_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-074200_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-077300_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-080900_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-059600_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-063000_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-066500_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-070100_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-073700_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-077300_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-080300_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-083900_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-063800_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-067300_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-070900_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-062000_SBS86_302,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-065500_SBS86_302,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-068800_SBS86_302,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-072200_SBS86_302,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-065000_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-068600_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-071900_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-075500_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-078500_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-082100_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-085100_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-088300_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-067900_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-071300_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-074800_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-077900_SBS86_306,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-081500_SBS86_306,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-069500_SBS86_309,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-072900_SBS86_309,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-076100_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-079700_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-082700_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-086100_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-070100_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-073500_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-076700_SBS86_304,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-080300_SBS86_304,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-083300_SBS86_309,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-086700_SBS86_309,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-072500_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-076100_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-079100_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-082700_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-085700_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-088800_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-087000_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-090100_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-074300_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-077900_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-080900_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-084500_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-075500_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-079100_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-082100_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-085600_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-088800_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-092000_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-095400_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-098900_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-079700_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-083300_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-081500_SBS86_303,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-085100_SBS86_303,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-088200_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-091400_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-094800_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-098300_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-101800_SBS86_312,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-105500_SBS86_312,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-083900_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-087200_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-090600_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-094000_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-084500_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-087700_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-091200_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-094600_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-097700_SBS86_308,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-101300_SBS86_308,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-086400_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-089400_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-093000_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-096600_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-087600_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-090700_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-094200_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-097700_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-101200_SBS86_311,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-104900_SBS86_311,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-089400_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-092700_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-096000_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-099500_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-090000_SBS86_309,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-093300_SBS86_309,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-096600_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-100100_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-103600_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-107300_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-091800_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-095300_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-098200_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-101900_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-104800_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-108500_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-092400_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-095900_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-099400_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-103100_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-093600_SBS86_307,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-097200_SBS86_307,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-100600_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-104300_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-107200_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-110900_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-113600_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-117300_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-120300_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-123500_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-097100_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-100700_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-104200_SBS86_314,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-107900_SBS86_314,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-098800_SBS86_310,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-102500_SBS86_310,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-105400_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-109100_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-111700_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-115300_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-118600_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-122100_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-125400_SBS86_326,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-128400_SBS86_326,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-100000_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-103700_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-106600_SBS86_324,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-110300_SBS86_324,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-113000_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-116600_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-102400_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-106100_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-109100_SBS86_317,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-112700_SBS86_317,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-103000_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-106700_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-109700_SBS86_330,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-113400_SBS86_330,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-111000_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-114700_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-117900_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-121400_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-124600_SBS86_325,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-127600_SBS86_325,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-106000_SBS86_315,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-109700_SBS86_315,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-112300_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-116000_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-119400_SBS86_323,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-122800_SBS86_323,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-107800_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-111500_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-114300_SBS86_331,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-117900_SBS86_331,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-108400_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-112100_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-114900_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-118600_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-121100_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-124200_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-127100_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-130000_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-133000_SBS86_327,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-136000_SBS86_327,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-116400_SBS86_328,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-120000_SBS86_328,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-123700_SBS86_329,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-126700_SBS86_329,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-110400_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
M86+,OH_A7-Saturday,OH_A7-Saturday-114000_SBS86_332,Select Bus Service Yorkville East End AV,0,SBS860036
M86+,OH_A7-Saturday,OH_A7-Saturday-117100_SBS86_332,Select Bus Service Westside West End AV,1,SBS860035
